id,line,block,day,sex,wing,leg,pupa
882-B-1-F-086,882,7,1,F,13.59592131,13.33528436,14.18884771
882-B-1-F-087,882,7,1,F,13.6999154,13.38873225,14.13444242
882-B-1-F-088,882,7,1,F,13.9656842,13.74940811,14.40802246
882-B-1-F-089,882,7,1,F,14.14192452,13.72518044,14.46107111
882-B-1-F-090,882,7,1,F,14.03616862,13.66576366,14.34392257
882-B-1-F-091,882,7,1,F,14.09741874,13.73790852,14.48252507
882-B-1-F-092,882,7,1,F,14.02875326,13.80233022,14.36489547
882-B-1-F-093,882,7,1,F,14.2877442,13.86415809,14.65692548
882-B-1-M-048,882,7,1,M,14.02128331,13.80129516,14.45065732
882-B-1-M-049,882,7,1,M,13.97151295,13.67302869,14.3881965
882-B-1-M-050,882,7,1,M,13.85490529,13.73027251,14.32781791
882-B-1-M-051,882,7,1,M,14.06795579,13.72573883,14.34711685
882-B-1-M-052,882,7,1,M,14.20130207,13.92407401,14.65507955
882-B-1-M-053,882,7,1,M,13.81047229,13.58050041,14.318051
882-B-1-M-054,882,7,1,M,13.90645851,13.70044851,14.36986834
882-B-1-M-055,882,7,1,M,14.04201007,13.69830583,14.53016856
882-B-1-M-056,882,7,1,M,14.09903475,13.7246399,14.54061643
882-B-1-M-057,882,7,1,M,13.83070257,13.54535899,14.29594938
882-B-1-M-058,882,7,1,M,13.92399,13.66695271,14.35563312
882-B-1-M-059,882,7,1,M,14.13250796,13.87354437,14.51347687
882-B-1-M-060,882,7,1,M,13.90419429,13.72319838,
882-B-1-M-061,882,7,1,M,,13.81926902,
882-B-1-M-062,882,7,1,M,14.06812126,13.57550687,14.43063995
882-B-2-M-063,882,7,2,M,,13.3883398,14.17555161
884-A-0-F-001,884,8,0,F,14.01256801,13.80493666,14.52418149
884-A-0-F-002,884,8,0,F,14.09211677,13.8562547,14.53771114
884-A-0-F-003,884,8,0,F,13.82706356,13.6269648,14.41883995
884-A-0-F-004,884,8,0,F,13.93514965,13.69014378,14.44404213
884-A-0-F-005,884,8,0,F,13.91335661,13.66601239,
884-A-0-F-006,884,8,0,F,14.00248212,13.79763713,
884-A-0-F-007,884,8,0,F,13.52520879,13.36796956,
884-A-0-F-008,884,8,0,F,13.90911383,13.59589623,
884-A-0-F-009,884,8,0,F,13.77916789,13.60642819,
884-A-0-F-010,884,8,0,F,13.68330811,13.49266068,
884-A-0-F-011,884,8,0,F,13.97132471,13.72021487,
884-A-0-F-012,884,8,0,F,13.61509721,13.39190708,
884-A-0-F-013,884,8,0,F,13.55363047,13.35582618,
884-A-0-F-014,884,8,0,F,13.59065654,13.36369006,
884-A-0-F-015,884,8,0,F,13.94204981,13.61343127,
884-A-0-F-016,884,8,0,F,13.64771798,13.43427956,
884-A-0-F-017,884,8,0,F,13.78082739,13.48609356,
884-A-0-F-018,884,8,0,F,13.87499477,13.63091372,
884-A-0-M-026,884,8,0,M,13.78595661,13.65031933,14.42920921
884-A-0-M-027,884,8,0,M,13.83841523,13.76604506,14.40379812
884-A-0-M-028,884,8,0,M,13.91936774,13.8778605,14.51136032
884-A-0-M-029,884,8,0,M,13.84813746,13.74864268,14.4587684
884-A-0-M-030,884,8,0,M,13.741968,13.67773602,14.50140887
884-A-0-M-031,884,8,0,M,13.77512128,13.77761867,14.39054947
884-A-0-M-032,884,8,0,M,13.78612047,13.61629481,14.34011097
884-A-0-M-033,884,8,0,M,13.92641935,13.73776215,14.4969333
884-A-0-M-034,884,8,0,M,13.86281676,13.73806591,14.6372155
884-A-1-M-035,884,8,1,M,13.74593012,13.56874828,14.34827974
884-A-1-M-036,884,8,1,M,13.51445033,13.45729,14.08921555
884-A-1-M-037,884,8,1,M,13.81249542,13.6479711,14.41374384
884-A-1-M-038,884,8,1,M,13.63667607,,14.33719446
884-A-1-M-039,884,8,1,M,13.7792131,13.7289522,14.30216947
884-A-1-M-040,884,8,1,M,13.75727448,13.43070568,14.24692052
884-A-1-M-041,884,8,1,M,13.84760401,13.62851557,14.36326728
884-A-1-M-042,884,8,1,M,13.90108807,13.70047859,14.51161253
884-A-2-F-019,884,8,2,F,13.92797012,13.5664624,14.31343244
884-A-2-F-020,884,8,2,F,13.75286901,13.52053318,14.23896053
884-A-2-F-021,884,8,2,F,13.99452833,13.62508377,14.38541301
884-A-2-F-022,884,8,2,F,13.66743598,13.4128822,14.07083417
884-A-2-F-023,884,8,2,F,14.01113902,13.72313407,14.55156912
884-A-2-F-024,884,8,2,F,13.81343831,13.53470535,14.27070228
884-A-2-F-025,884,8,2,F,13.72577008,13.37359093,14.07535246
884-A-2-M-043,884,8,2,M,13.69758499,13.66982006,14.28307506
884-A-2-M-044,884,8,2,M,13.73146384,13.55653995,14.34249865
884-A-2-M-045,884,8,2,M,13.5941312,13.45617823,14.2541328
884-A-2-M-046,884,8,2,M,13.72889209,13.49853009,14.22161619
884-A-2-M-047,884,8,2,M,13.81160032,,14.35641177
884-A-2-M-048,884,8,2,M,13.76002914,13.74171926,14.3218255
884-A-2-M-049,884,8,2,M,13.59147761,13.37960496,14.11364124
884-A-2-M-050,884,8,2,M,13.56489624,13.52040269,14.07018997
884-B-0-F-051,884,8,0,F,13.96861355,13.79916938,14.42579329
884-B-0-F-052,884,8,0,F,14.10974611,13.8564585,14.50902704
884-B-0-F-053,884,8,0,F,13.97583699,13.73974438,14.40875551
884-B-0-F-054,884,8,0,F,13.70632708,13.45670308,14.28014724
884-B-0-F-055,884,8,0,F,14.19440374,13.90728819,14.62099436
884-B-0-F-056,884,8,0,F,14.15984396,13.85889655,14.63013666
884-B-0-F-057,884,8,0,F,14.11555515,13.88993834,14.53534211
884-B-0-F-058,884,8,0,F,13.97263909,13.67874216,
884-B-0-F-059,884,8,0,F,13.91397576,13.65806538,14.40422786
884-B-0-F-060,884,8,0,F,13.72224713,13.63476094,14.35143363
884-B-0-F-061,884,8,0,F,13.8151843,13.64070838,14.30509175
884-B-0-F-062,884,8,0,F,13.99078736,13.76820202,14.35003314
884-B-0-F-063,884,8,0,F,13.69256918,13.37316632,14.20341782
884-B-0-M-076,884,8,0,M,13.79172829,13.59541872,
884-B-0-M-077,884,8,0,M,13.77947853,13.66083725,14.30631374
884-B-0-M-078,884,8,0,M,13.81880213,13.63067221,14.3369818
884-B-0-M-079,884,8,0,M,13.89556588,13.70959024,14.43166748
884-B-0-M-080,884,8,0,M,14.00680507,13.81442386,14.54849278
884-B-0-M-081,884,8,0,M,13.85882576,13.79376396,14.54074649
884-B-0-M-082,884,8,0,M,13.60874601,13.48090373,14.17557234
884-B-0-M-083,884,8,0,M,13.97014312,13.85459025,14.47034159
884-B-0-M-084,884,8,0,M,13.66282407,13.4825417,14.27859316
884-B-0-M-085,884,8,0,M,13.94350264,13.86620852,14.49682947
884-B-0-M-086,884,8,0,M,13.921454,13.8372025,14.43793767
884-B-1-F-064,884,8,1,F,13.67910475,13.43640174,14.12309824
884-B-1-F-065,884,8,1,F,13.71957427,13.61142185,14.20726731
884-B-1-F-066,884,8,1,F,13.74897549,13.51816341,14.17244287
884-B-1-F-067,884,8,1,F,13.77912797,13.50744705,14.22692364
884-B-1-F-068,884,8,1,F,13.96504976,13.65403166,14.50872233
884-B-1-F-069,884,8,1,F,13.46552902,13.17348974,13.97394749
884-B-1-F-070,884,8,1,F,13.99068413,13.71197638,14.4413416
884-B-1-F-071,884,8,1,F,13.86953178,13.6695432,14.38343441
884-B-1-F-072,884,8,1,F,13.84307611,13.54501031,14.22246143
884-B-1-F-073,884,8,1,F,13.72636673,13.47187568,14.08635544
884-B-1-F-074,884,8,1,F,13.74572555,13.47728863,14.06748051
884-B-1-M-087,884,8,1,M,13.53002966,13.39346025,14.11747573
884-B-1-M-088,884,8,1,M,13.7222086,13.61371801,14.2953886
884-B-1-M-089,884,8,1,M,13.45321355,,14.03225032
884-B-1-M-090,884,8,1,M,13.61978967,13.36342982,14.06329012
884-B-1-M-091,884,8,1,M,13.7405926,13.60269176,14.27445662
884-B-1-M-092,884,8,1,M,13.76660767,13.58943832,14.19827556
884-B-1-M-093,884,8,1,M,13.72875697,13.52164289,14.26518146
884-B-1-M-094,884,8,1,M,13.75087145,13.59541247,14.31241465
884-B-1-M-095,884,8,1,M,13.95983252,13.73632651,14.48706064
884-B-1-M-096,884,8,1,M,13.70773736,13.58038389,14.30412485
884-B-1-M-097,884,8,1,M,13.92521035,13.82834727,14.4485477
884-B-1-M-098,884,8,1,M,13.65982108,13.47429877,14.16082107
884-B-1-M-099,884,8,1,M,13.97443383,13.91420867,14.55513348
884-B-1-M-100,884,8,1,M,13.64921321,13.49539112,14.18307364
884-B-2-F-075,884,8,2,F,13.83668186,13.54633855,14.16222265
887-A-0-F-359,887,13,0,F,14.09176862,13.89026782,14.61072765
887-A-0-F-361,887,13,0,F,14.06546273,13.80136324,14.57380128
887-A-0-F-4246,887,10,0,F,13.96512812,13.70016886,14.47847056
887-A-0-F-4251,887,10,0,F,14.04498364,13.82572642,14.47788574
887-A-0-F-4252,887,10,0,F,13.96132891,13.73259721,14.41636251
887-A-0-F-4253,887,10,0,F,13.98790467,13.7282677,14.50597682
887-A-0-F-4254,887,10,0,F,13.9543721,13.78746544,14.52314929
887-A-0-F-4258,887,10,0,F,14.00011285,13.72562733,14.48736076
887-A-0-F-4261,887,10,0,F,13.81167933,13.6346887,14.33850602
887-A-0-F-7677,887,11,0,F,14.12454626,13.87484563,14.62663538
887-A-0-M-358,887,13,0,M,13.69309137,,14.3716088
887-A-0-M-360,887,13,0,M,13.85753503,,14.48506731
887-A-0-M-362,887,13,0,M,13.6162643,,14.20319767
887-A-0-M-363,887,13,0,M,13.66454998,,14.33414822
887-A-0-M-4247,887,10,0,M,13.74591929,13.63334032,14.3044278
887-A-0-M-4248,887,10,0,M,13.71987802,13.63984102,14.37941162
887-A-0-M-4249,887,10,0,M,13.6802665,13.71881486,14.32954815
887-A-0-M-4250,887,10,0,M,13.79513477,13.61212362,14.46857962
887-A-0-M-4255,887,10,0,M,13.84384531,13.73373281,14.44425795
887-A-0-M-4256,887,10,0,M,13.75633215,13.67661189,14.37732072
887-A-0-M-4257,887,10,0,M,13.79164953,13.52430909,14.34251998
887-A-0-M-4259,887,10,0,M,13.83967523,13.64022595,14.52567096
887-A-0-M-4260,887,10,0,M,13.65560011,13.67693473,14.35824868
887-A-0-M-7675,887,11,0,M,13.84664966,13.6774461,14.46269954
887-A-0-M-7676,887,11,0,M,13.81118863,13.76087957,14.40764306
887-A-0-M-7678,887,11,0,M,13.84434288,13.79564704,14.39291817
887-A-1-F-2381,887,13,1,F,13.96701374,13.54784677,14.47032235
887-A-1-F-2383,887,13,1,F,13.72138887,13.57748352,14.24935274
887-A-1-F-376,887,13,1,F,13.80055498,13.41182034,
887-A-1-F-7679,887,11,1,F,13.5568068,13.38656307,14.15615513
887-A-1-F-7697,887,11,1,F,14.11989856,13.76043946,14.59810494
887-A-1-F-7698,887,11,1,F,13.93462071,13.80808258,14.52682522
887-A-1-F-7699,887,11,1,F,14.03051145,13.81032765,14.56093796
887-A-1-F-7700,887,11,1,F,14.12702756,13.83525082,14.60367821
887-A-1-F-7701,887,11,1,F,14.09638174,13.85829172,14.55286666
887-A-1-M-2382,887,13,1,M,13.90922856,13.75823007,14.50566261
887-A-1-M-364,887,13,1,M,13.67977777,13.41866063,
887-A-1-M-365,887,13,1,M,13.62733663,13.49741968,14.22947515
887-A-1-M-366,887,13,1,M,13.51906446,13.29829109,14.09643545
887-A-1-M-367,887,13,1,M,13.71245516,13.15397397,14.22861189
887-A-1-M-368,887,13,1,M,,13.24780905,14.13011272
887-A-1-M-369,887,13,1,M,13.61901794,13.47621067,14.2163622
887-A-1-M-371,887,13,1,M,13.94882305,,14.53582053
887-A-1-M-372,887,13,1,M,13.92180923,,14.41243003
887-A-1-M-375,887,13,1,M,,13.73431381,14.32847705
887-A-1-M-7680,887,11,1,M,13.62287051,13.4120308,14.14575202
887-A-1-M-7702,887,11,1,M,13.93408173,13.73521382,14.53439915
887-A-1-M-7703,887,11,1,M,13.91372107,13.78368041,14.49048248
887-A-1-M-7704,887,11,1,M,13.83611776,13.73330774,14.48680486
887-A-1-M-7705,887,11,1,M,13.94250262,13.70328922,14.52340404
887-A-1-M-7706,887,11,1,M,13.66730215,13.74351036,14.36354739
887-A-2-F-7709,887,11,2,F,13.61017942,13.47416688,14.15361615
887-A-2-M-370,887,13,2,M,13.71307642,13.50252034,14.20577923
887-A-2-M-7707,887,11,2,M,13.50356803,13.36401869,
887-A-2-M-7708,887,11,2,M,13.57448736,13.39406998,14.16556823
887-A-2-M-7710,887,11,2,M,13.43330401,13.40695725,14.10317995
887-A-2-M-7711,887,11,2,M,13.58413711,13.33201115,14.15702577
887-A-2-M-7712,887,11,2,M,13.55571806,13.48192741,14.13537637
887-A-2-M-7713,887,11,2,M,13.47741312,13.57228481,14.18443838
887-A-2-M-7714,887,11,2,M,13.64204903,13.54738944,14.18238207
887-B-0-F-2385,887,13,0,F,13.85403199,13.53818537,14.29065301
887-B-0-F-2387,887,13,0,F,13.71262764,13.31978569,14.25731151
887-B-0-F-2390,887,13,0,F,13.72393964,13.32914914,14.23500443
887-B-0-F-2396,887,13,0,F,13.77861761,13.44730067,14.26848548
887-B-0-F-2398,887,13,0,F,13.72282756,13.31832577,14.25122499
887-B-0-F-2400,887,13,0,F,13.49901727,13.17759352,14.2486237
887-B-0-F-2402,887,13,0,F,13.83000698,13.58107819,14.35457009
887-B-0-F-2405,887,13,0,F,13.73086282,13.41554976,14.22898385
887-B-0-F-2409,887,13,0,F,13.77437695,13.46115438,14.17942615
887-B-0-F-2412,887,13,0,F,13.912306,13.59586275,
887-B-0-F-2416,887,13,0,F,13.75419021,13.41852624,14.22017036
887-B-0-F-2418,887,13,0,F,13.88675529,13.53078187,14.31928882
887-B-0-F-4264,887,10,0,F,13.92626092,13.70158028,14.36692506
887-B-0-F-4267,887,10,0,F,13.88637341,13.6940121,14.39072023
887-B-0-F-4268,887,10,0,F,13.93957781,13.78112526,14.44579816
887-B-0-F-4275,887,10,0,F,13.72485254,13.34414766,14.21112852
887-B-0-F-4277,887,10,0,F,13.65291398,13.40437277,14.19549677
887-B-0-F-4279,887,10,0,F,13.89152115,13.64950567,14.34638192
887-B-0-F-4281,887,10,0,F,14.05802684,13.86825491,14.52695248
887-B-0-F-7683,887,11,0,F,13.6492073,13.40962291,14.20781635
887-B-0-F-7685,887,11,0,F,13.61004593,13.38884514,14.1714429
887-B-0-F-7686,887,11,0,F,13.84989846,13.61164753,14.30025603
887-B-0-F-7689,887,11,0,F,13.99591027,13.76931391,14.44656637
887-B-0-F-7690,887,11,0,F,13.98754859,13.70064573,14.41637025
887-B-0-F-7691,887,11,0,F,13.91149778,13.51835949,14.31505897
887-B-0-F-7695,887,11,0,F,13.94184008,13.527707,14.3502696
887-B-0-M-2384,887,13,0,M,13.48556531,13.12035311,14.02469301
887-B-0-M-2386,887,13,0,M,13.65351831,13.33361382,14.08703512
887-B-0-M-2388,887,13,0,M,13.73704013,13.43262433,14.25954258
887-B-0-M-2389,887,13,0,M,13.64633553,13.34379372,14.18695286
887-B-0-M-2391,887,13,0,M,13.67967812,13.42547906,14.25180502
887-B-0-M-2392,887,13,0,M,13.53540121,13.10278657,14.06626828
887-B-0-M-2393,887,13,0,M,13.50498665,13.2201155,14.03815694
887-B-0-M-2394,887,13,0,M,13.43583673,13.29258206,14.09838972
887-B-0-M-2395,887,13,0,M,13.58763031,13.62804337,14.48082252
887-B-0-M-2397,887,13,0,M,,13.36432095,14.20838578
887-B-0-M-2399,887,13,0,M,13.54590701,13.23128387,14.10389862
887-B-0-M-2401,887,13,0,M,13.50388573,13.23347878,14.1885215
887-B-0-M-2403,887,13,0,M,13.64686064,13.24557451,14.16462093
887-B-0-M-2404,887,13,0,M,13.65833767,13.32837309,14.16341621
887-B-0-M-2406,887,13,0,M,13.82778097,13.60801093,14.29537456
887-B-0-M-2407,887,13,0,M,13.91688233,13.68757005,14.40307015
887-B-0-M-2408,887,13,0,M,13.90579358,13.56595787,14.37715193
887-B-0-M-2410,887,13,0,M,13.85382124,13.61388393,14.31450435
887-B-0-M-2411,887,13,0,M,13.69668445,13.39932356,14.22646158
887-B-0-M-2413,887,13,0,M,13.80574311,13.42208176,14.38116374
887-B-0-M-2414,887,13,0,M,13.75496395,13.49516296,14.24408126
887-B-0-M-2415,887,13,0,M,13.82732944,13.64255036,14.45666562
887-B-0-M-2417,887,13,0,M,13.76576028,13.55317133,14.3066743
887-B-0-M-2419,887,13,0,M,13.96124506,13.63560272,14.45112546
887-B-0-M-2420,887,13,0,M,13.83651442,13.50449122,14.30035014
887-B-0-M-4262,887,10,0,M,13.74006401,13.61382442,14.3123602
887-B-0-M-4263,887,10,0,M,13.72228204,13.65737761,14.33165931
887-B-0-M-4265,887,10,0,M,13.82701809,13.63534821,14.36898793
887-B-0-M-4266,887,10,0,M,13.78616527,13.64353882,14.29530556
887-B-0-M-4269,887,10,0,M,13.78207414,13.67147983,14.3128002
887-B-0-M-4270,887,10,0,M,13.72232979,13.5711936,14.25088856
887-B-0-M-4271,887,10,0,M,13.80958383,13.74964603,14.39825344
887-B-0-M-4272,887,10,0,M,13.78849089,13.65380355,14.29145187
887-B-0-M-4273,887,10,0,M,13.88651873,13.72892672,14.43054229
887-B-0-M-4274,887,10,0,M,13.6712557,13.4416156,14.20210191
887-B-0-M-4276,887,10,0,M,13.70552972,13.5307173,14.27168732
887-B-0-M-4278,887,10,0,M,13.4790474,13.40163737,14.12751082
887-B-0-M-4280,887,10,0,M,13.87722729,13.70528688,14.41684185
887-B-0-M-4282,887,10,0,M,13.59412908,13.36608524,14.06568178
887-B-0-M-7682,887,11,0,M,13.55415437,13.39370772,14.08711808
887-B-0-M-7684,887,11,0,M,13.63722827,13.53639277,14.23282979
887-B-0-M-7687,887,11,0,M,13.60266282,13.58347884,14.28875773
887-B-0-M-7688,887,11,0,M,13.63829176,13.43369868,14.25322782
887-B-0-M-7692,887,11,0,M,13.67202279,13.44001879,14.17103168
887-B-0-M-7693,887,11,0,M,13.63043273,13.43665603,14.14733396
887-B-0-M-7694,887,11,0,M,13.66293124,13.44338964,14.1860954
887-B-0-M-7696,887,11,0,M,13.68516118,13.48972338,14.18147293
887-B-1-F-2421,887,13,1,F,13.67223158,13.44603008,14.1606185
887-B-1-F-2422,887,13,1,F,13.72846671,13.42259763,14.21791227
887-B-1-F-2423,887,13,1,F,13.78989804,13.30523981,
887-B-1-F-2425,887,13,1,F,14.11177519,13.77732656,14.51671351
887-B-1-F-2426,887,13,1,F,13.78274364,13.48387619,14.26735707
887-B-1-F-2428,887,13,1,F,13.78697146,13.35570437,14.19846188
887-B-1-F-2429,887,13,1,F,13.92933019,13.60878509,14.30210881
887-B-1-F-2433,887,13,1,F,13.74155891,13.45616865,14.1976034
887-B-1-F-2434,887,13,1,F,13.58148021,13.18100837,14.05836029
887-B-1-F-2435,887,13,1,F,13.51370603,13.30765674,14.08441413
887-B-1-F-2440,887,13,1,F,13.75849778,13.44813238,14.40999483
887-B-1-F-2441,887,13,1,F,13.9873145,13.59283968,14.47162572
887-B-1-F-2443,887,13,1,F,13.77419896,13.47915272,14.23054986
887-B-1-F-2444,887,13,1,F,13.75555066,13.57982481,14.31774651
887-B-1-F-2445,887,13,1,F,14.15794925,13.87382412,14.61087271
887-B-1-F-4283,887,10,1,F,,13.23653809,
887-B-1-F-4524,887,10,1,F,13.67685417,13.52040732,14.14818904
887-B-1-F-4526,887,10,1,F,,13.4568469,14.16033238
887-B-1-F-7681,887,11,1,F,13.66379064,13.33928017,14.10722038
887-B-1-F-7715,887,11,1,F,14.16608081,13.89334805,14.61349679
887-B-1-F-7717,887,11,1,F,14.03625042,13.82272752,14.55071878
887-B-1-F-7718,887,11,1,F,,13.61680536,14.38404862
887-B-1-F-7719,887,11,1,F,13.96230251,13.73191499,14.44531658
887-B-1-F-7722,887,11,1,F,13.63656797,,14.22041336
887-B-1-M-2427,887,13,1,M,13.71884447,13.42240167,14.22784984
887-B-1-M-2430,887,13,1,M,13.74965319,13.4421602,14.26460096
887-B-1-M-2431,887,13,1,M,13.73595889,13.45272051,14.22924502
887-B-1-M-2432,887,13,1,M,13.77902913,13.44171783,14.27443009
887-B-1-M-2436,887,13,1,M,13.55333248,13.22514174,14.02350298
887-B-1-M-2437,887,13,1,M,13.67281848,13.3001534,14.17389342
887-B-1-M-2438,887,13,1,M,13.7348329,13.1990108,14.37948935
887-B-1-M-2439,887,13,1,M,13.63456657,13.35538091,14.17368756
887-B-1-M-2442,887,13,1,M,13.46745082,13.25608884,14.05073324
887-B-1-M-2446,887,13,1,M,13.48912508,13.40400157,14.20522174
887-B-1-M-2447,887,13,1,M,13.59339997,13.41940681,14.13369846
887-B-1-M-2448,887,13,1,M,13.62364726,13.28917414,14.14085095
887-B-1-M-4284,887,10,1,M,13.69812526,13.55086916,14.19832444
887-B-1-M-4285,887,10,1,M,13.74987309,13.54145728,14.25655792
887-B-1-M-4525,887,10,1,M,13.60961208,13.40292761,14.15605424
887-B-1-M-7716,887,11,1,M,13.83897608,13.62991285,14.39117173
887-B-1-M-7720,887,11,1,M,13.75427208,13.67730766,14.43087767
887-B-1-M-7721,887,11,1,M,13.57310633,,14.14170775
887-B-2-M-2424,887,13,2,M,13.56456072,13.25899228,
887-B-2-M-7723,887,11,2,M,13.42209427,13.42619792,14.10807518
887-B-2-M-7724,887,11,2,M,13.59849656,13.40793635,14.07023813
890-A-0-F-027,890,7,0,F,14.10232951,13.73348591,14.58033309
890-A-0-F-028,890,7,0,F,14.31218837,14.05153169,14.76034441
890-A-0-F-029,890,7,0,F,14.17389664,13.86565466,14.70272167
890-A-0-F-030,890,7,0,F,14.27401899,13.96331032,14.73178108
890-A-0-M-024,890,7,0,M,14.08094932,13.82098107,14.61391094
890-A-0-M-025,890,7,0,M,14.07470442,13.9146065,14.58672071
890-A-0-M-026,890,7,0,M,13.88543579,13.64744278,14.24513986
890-A-1-F-001,890,7,1,F,14.28959585,13.97012326,14.72181702
890-A-1-F-002,890,7,1,F,14.0262341,13.67675981,14.44156836
890-A-1-F-003,890,7,1,F,14.22895376,13.7832087,14.74069677
890-A-1-F-004,890,7,1,F,14.36742073,14.08503383,14.7849154
890-A-1-F-005,890,7,1,F,14.11800562,13.84045831,14.45928304
890-A-1-F-006,890,7,1,F,13.92601472,13.49216116,14.23024634
890-A-1-F-007,890,7,1,F,13.83084144,13.48844532,14.22207765
890-A-1-F-008,890,7,1,F,14.20502513,13.92984716,14.66841982
890-A-1-F-009,890,7,1,F,14.21119802,13.80272699,14.62406585
890-A-1-F-010,890,7,1,F,14.10273478,13.76240552,14.53707272
890-A-1-M-012,890,7,1,M,14.06801794,13.85685623,14.58937726
890-A-1-M-013,890,7,1,M,13.92880531,13.7371106,14.46743942
890-A-1-M-014,890,7,1,M,14.06942771,13.8702817,14.60118917
890-A-1-M-015,890,7,1,M,14.12605894,13.92568165,14.586704
890-A-1-M-016,890,7,1,M,13.84095216,13.58997927,14.28672656
890-A-1-M-017,890,7,1,M,13.76115352,,14.39847533
890-A-1-M-018,890,7,1,M,14.04031992,13.925587,14.56310484
890-A-1-M-019,890,7,1,M,13.95292889,13.87281375,14.57436014
890-A-1-M-020,890,7,1,M,14.03789142,13.81093292,14.61404427
890-A-1-M-021,890,7,1,M,14.10895823,13.91956611,14.67479895
890-A-2-F-011,890,7,2,F,13.7283791,13.31190798,14.11124981
890-A-2-M-022,890,7,2,M,13.49770956,13.30690274,
890-A-2-M-023,890,7,2,M,13.72890844,13.42825344,14.15486604
890-B-0-F-031,890,7,0,F,14.31494859,13.92754709,14.70305721
890-B-0-F-032,890,7,0,F,14.2525919,13.81466678,14.6047929
890-B-0-F-033,890,7,0,F,14.31853967,13.87226755,14.75290936
890-B-0-F-034,890,7,0,F,13.79366824,13.42072902,14.10559975
890-B-0-F-035,890,7,0,F,14.35632441,13.98080948,14.76588209
890-B-0-F-036,890,7,0,F,14.09598295,13.70325178,14.47752016
890-B-0-F-037,890,7,0,F,14.38319428,14.05639577,14.78020986
890-B-0-F-038,890,7,0,F,14.10544659,13.82874269,14.51575325
890-B-0-F-039,890,7,0,F,14.22162479,13.93240495,14.65288285
890-B-0-F-040,890,7,0,F,13.8557423,13.53869535,14.28044279
890-B-0-F-041,890,7,0,F,14.378393,14.05535649,14.78622387
890-B-0-F-042,890,7,0,F,14.26467607,13.94012074,14.61824597
890-B-0-F-043,890,7,0,F,14.26492429,13.85348966,14.67485664
890-B-0-F-044,890,7,0,F,14.42013194,14.07781794,14.81391184
890-B-0-F-045,890,7,0,F,14.06234564,13.67938666,14.3433959
890-B-0-F-046,890,7,0,F,14.19401754,13.85504914,14.63689671
890-B-0-F-047,890,7,0,F,14.33705176,13.97625802,14.66666482
890-B-0-F-048,890,7,0,F,14.20136258,13.81543036,14.66425764
890-B-0-M-066,890,7,0,M,14.19976973,13.98797787,14.6649894
890-B-0-M-067,890,7,0,M,14.13740926,13.92972249,14.62913175
890-B-0-M-068,890,7,0,M,13.94086221,13.75039455,14.38184685
890-B-0-M-069,890,7,0,M,13.91700611,13.59651934,14.398923
890-B-0-M-070,890,7,0,M,14.03685249,13.74818457,14.50385521
890-B-0-M-071,890,7,0,M,14.17088095,13.97159628,14.63022659
890-B-0-M-072,890,7,0,M,13.90114682,13.6529514,14.31871967
890-B-0-M-073,890,7,0,M,13.98077073,13.64150533,14.36327134
890-B-0-M-074,890,7,0,M,13.79465641,13.5068798,14.25553925
890-B-0-M-075,890,7,0,M,14.13287133,13.84781623,14.68013672
890-B-0-M-076,890,7,0,M,14.20494045,13.98458436,14.66491524
890-B-0-M-077,890,7,0,M,13.61460845,13.385321,14.5394364
890-B-0-M-078,890,7,0,M,14.09248829,13.8420122,
890-B-0-M-079,890,7,0,M,13.91030333,13.6092623,14.32358787
890-B-0-M-080,890,7,0,M,14.19237796,13.98339674,14.68257485
890-B-0-M-081,890,7,0,M,14.01421223,13.80487734,14.41412914
890-B-0-M-082,890,7,0,M,14.12945888,13.95291462,14.68603335
890-B-0-M-083,890,7,0,M,13.99788128,13.73443545,14.42932265
890-B-0-M-084,890,7,0,M,13.82648215,13.5484064,14.20971662
890-B-1-F-049,890,7,1,F,14.13511926,13.75942732,14.56844632
890-B-1-F-050,890,7,1,F,14.08291518,13.76573732,
890-B-1-F-051,890,7,1,F,14.2570517,13.85386052,
890-B-1-F-052,890,7,1,F,14.26932383,13.9195794,
890-B-1-F-053,890,7,1,F,13.86538299,13.50326605,14.19096979
890-B-1-F-054,890,7,1,F,13.99310345,13.57769167,14.51208552
890-B-1-F-055,890,7,1,F,13.9212642,13.5473764,14.57012062
890-B-1-F-056,890,7,1,F,13.92005164,13.60208703,14.6193142
890-B-1-F-057,890,7,1,F,13.89284468,13.34559746,14.33214222
890-B-1-F-058,890,7,1,F,14.31353601,13.97815065,14.68591533
890-B-1-F-059,890,7,1,F,13.724594,13.36548446,14.09551604
890-B-1-M-085,890,7,1,M,13.85942217,13.73368927,14.36030017
890-B-1-M-086,890,7,1,M,14.09668525,13.88518665,14.62966971
890-B-1-M-087,890,7,1,M,13.91545091,13.672496,14.23879491
890-B-1-M-088,890,7,1,M,13.92231443,13.63331425,14.38036096
890-B-1-M-089,890,7,1,M,13.93517183,13.68378558,14.4009089
890-B-1-M-090,890,7,1,M,13.93214271,13.65034301,14.28610386
890-B-1-M-091,890,7,1,M,14.00795322,13.81194298,14.41715865
890-B-1-M-092,890,7,1,M,13.79591501,13.59007576,14.33316763
890-B-2-F-060,890,7,2,F,14.14616016,13.74406407,14.44357565
890-B-2-F-061,890,7,2,F,13.68372689,13.34921874,14.02406092
890-B-2-F-062,890,7,2,F,13.8603625,13.55491684,14.23450762
