"","id","line","block","day","sex","wing","leg","pupa","group","pupa_noblock"
"234","028-A-0-M-2351","L28","B13","D0","M",14.00771479,13.81338963,14.64384,"L28_M_D0",0.173156295250001
"235","028-A-0-M-2352","L28","B13","D0","M",13.8971228,13.6641548,14.51856823,"L28_M_D0",0.0478845252499996
"236","028-A-0-M-2356","L28","B13","D0","M",13.82957124,13.72934083,14.61956922,"L28_M_D0",0.148885515250001
"237","028-A-0-M-2359","L28","B13","D0","M",13.97591535,13.7356054,14.58189834,"L28_M_D0",0.11121463525
"238","028-A-0-M-2361","L28","B13","D0","M",14.05361523,13.74282854,14.30624431,"L28_M_D0",-0.16443939475
"239","028-A-0-M-2363","L28","B13","D0","M",13.89623303,13.73305515,14.51165954,"L28_M_D0",0.0409758352500001
"240","028-A-1-F-2233","L28","B10","D1","F",14.01247932,NA,14.57288626,"L28_F_D1",0.0922941339760737
"241","028-A-1-F-2234","L28","B10","D1","F",13.99661304,13.7346333,14.52644539,"L28_F_D1",0.0458532639760722
"242","028-A-1-F-2235","L28","B10","D1","F",13.92272955,13.43651898,14.42190246,"L28_F_D1",-0.0586896660239269
"243","028-A-1-F-2678","L28","B13","D1","F",14.00616645,13.63748416,14.5126459,"L28_F_D1",0.0419621952500008
"244","028-A-1-F-2679","L28","B13","D1","F",14.07273703,13.59857343,14.56979912,"L28_F_D1",0.0991154152500008
"245","028-A-1-F-2683","L28","B13","D1","F",14.17915595,13.71577226,14.64304463,"L28_F_D1",0.17236092525
"246","028-A-1-F-2684","L28","B13","D1","F",14.2320277,13.84809566,14.63508765,"L28_F_D1",0.164403945249999
"247","028-A-1-F-2685","L28","B13","D1","F",14.07265275,13.63745224,14.51699452,"L28_F_D1",0.0463108152500008
"248","028-A-1-F-2686","L28","B13","D1","F",14.21498979,13.78718147,14.56463657,"L28_F_D1",0.0939528652499994
"249","028-A-1-F-2688","L28","B13","D1","F",14.01188294,13.69272803,14.541844,"L28_F_D1",0.0711602952499994
"250","028-A-1-F-2690","L28","B13","D1","F",14.21790629,NA,14.66412686,"L28_F_D1",0.19344315525
"251","028-A-1-F-2693","L28","B13","D1","F",14.2069741,13.89101136,14.59268473,"L28_F_D1",0.12200102525
"252","028-A-1-F-2695","L28","B13","D1","F",14.17590926,13.65042794,14.66515626,"L28_F_D1",0.19447255525
"253","028-A-1-F-2698","L28","B13","D1","F",14.32425341,13.87342392,14.84985664,"L28_F_D1",0.379172935250001
"254","028-A-1-F-2699","L28","B13","D1","F",14.15672724,13.77690229,14.67911045,"L28_F_D1",0.20842674525
"255","028-A-1-F-2701","L28","B13","D1","F",14.28499718,13.8869783,14.71722863,"L28_F_D1",0.246544925249999
"256","028-A-1-F-2702","L28","B13","D1","F",14.21395911,13.76908077,14.68844509,"L28_F_D1",0.21776138525
"257","028-A-1-F-2703","L28","B13","D1","F",14.18424114,13.95897014,14.65893902,"L28_F_D1",0.18825531525
"258","028-A-1-F-2705","L28","B13","D1","F",14.13186755,13.79470249,14.60884425,"L28_F_D1",0.138160545250001
"259","028-A-1-F-2708","L28","B13","D1","F",13.98913272,13.66700699,14.48865912,"L28_F_D1",0.0179754152499995
"260","028-A-1-F-2714","L28","B13","D1","F",14.25975141,13.86579704,14.70236903,"L28_F_D1",0.23168532525
"261","028-A-1-M-2236","L28","B10","D1","M",13.80497718,13.56275011,14.27425144,"L28_M_D1",-0.206340686023927
"262","028-A-1-M-2680","L28","B13","D1","M",13.96300859,13.7046363,14.54453865,"L28_M_D1",0.0738549452499998
"263","028-A-1-M-2681","L28","B13","D1","M",13.95840325,13.7667641,14.50031645,"L28_M_D1",0.0296327452499997
"264","028-A-1-M-2682","L28","B13","D1","M",14.17623768,13.94456573,14.68954626,"L28_M_D1",0.21886255525
"265","028-A-1-M-2687","L28","B13","D1","M",14.04630239,13.78740175,14.6054095,"L28_M_D1",0.13472579525
"266","028-A-1-M-2689","L28","B13","D1","M",14.04658418,NA,14.63251191,"L28_M_D1",0.16182820525
"267","028-A-1-M-2691","L28","B13","D1","M",13.91881416,13.6729226,14.47731177,"L28_M_D1",0.00662806525000003
"268","028-A-1-M-2692","L28","B13","D1","M",14.1325116,13.91250794,14.67431841,"L28_M_D1",0.20363470525
"269","028-A-1-M-2694","L28","B13","D1","M",14.01659417,13.75660371,14.53412485,"L28_M_D1",0.0634411452499996
"270","028-A-1-M-2696","L28","B13","D1","M",13.9654501,13.87033034,14.57628343,"L28_M_D1",0.10559972525
"271","028-A-1-M-2697","L28","B13","D1","M",14.03891488,NA,14.62599746,"L28_M_D1",0.155313755250001
"272","028-A-1-M-2700","L28","B13","D1","M",13.90290586,13.58930194,14.46066937,"L28_M_D1",-0.0100143347500003
"273","028-A-1-M-2704","L28","B13","D1","M",14.01623998,13.75761316,14.56492351,"L28_M_D1",0.0942398052499999
"274","028-A-1-M-2706","L28","B13","D1","M",13.99632515,13.75394111,14.59757924,"L28_M_D1",0.12689553525
"275","028-A-1-M-2707","L28","B13","D1","M",14.06460486,NA,14.58401018,"L28_M_D1",0.11332647525
"276","028-A-1-M-2709","L28","B13","D1","M",14.04688415,13.79099795,14.6611998,"L28_M_D1",0.19051609525
"277","028-A-1-M-2710","L28","B13","D1","M",14.0148916,13.72306055,14.52510245,"L28_M_D1",0.0544187452500003
"278","028-A-1-M-2711","L28","B13","D1","M",14.0711817,13.78224707,14.7000593,"L28_M_D1",0.22937559525
"279","028-A-1-M-2712","L28","B13","D1","M",14.09743911,13.89685756,14.59110224,"L28_M_D1",0.12041853525
"280","028-A-1-M-2713","L28","B13","D1","M",14.00479118,13.7764655,14.54632527,"L28_M_D1",0.0756415652500006
"281","028-B-0-F-2366","L28","B13","D0","F",14.33831238,13.93605568,14.74122425,"L28_F_D0",0.27054054525
"282","028-B-0-F-2367","L28","B13","D0","F",14.14219721,13.91618373,14.69503634,"L28_F_D0",0.22435263525
"283","028-B-0-F-2368","L28","B13","D0","F",14.28551544,13.90099725,14.8040149,"L28_F_D0",0.33333119525
"284","028-B-0-F-2369","L28","B13","D0","F",14.36069355,14.00824979,14.75377825,"L28_F_D0",0.28309454525
"285","028-B-0-F-2370","L28","B13","D0","F",14.26657471,13.86413076,14.74094855,"L28_F_D0",0.270264845250001
"286","028-B-0-F-2371","L28","B13","D0","F",14.09612798,13.65533474,14.49743603,"L28_F_D0",0.0267523252499994
"287","028-B-0-F-2374","L28","B13","D0","F",14.32775198,13.98322939,14.80085893,"L28_F_D0",0.33017522525
"288","028-B-0-F-2378","L28","B13","D0","F",14.0730022,13.67937703,14.52759351,"L28_F_D0",0.0569098052500009
"289","028-B-0-F-2379","L28","B13","D0","F",14.12823299,13.76112003,14.54762015,"L28_F_D0",0.0769364452500002
"290","028-B-0-F-2619","L28","B13","D0","F",14.24265627,13.839838,14.60420596,"L28_F_D0",0.13352225525
"291","028-B-0-M-2365","L28","B13","D0","M",14.22072897,13.95078299,14.74403204,"L28_M_D0",0.27334833525
"292","028-B-0-M-2372","L28","B13","D0","M",14.14907787,13.68334249,14.50944752,"L28_M_D0",0.0387638152500002
"293","028-B-0-M-2373","L28","B13","D0","M",14.2378826,14.04348892,14.79042401,"L28_M_D0",0.319740305250001
"294","028-B-0-M-2375","L28","B13","D0","M",14.14357973,13.86756912,14.62894483,"L28_M_D0",0.15826112525
"295","028-B-0-M-2376","L28","B13","D0","M",14.12786939,13.89458265,14.66254928,"L28_M_D0",0.19186557525
"296","028-B-0-M-2377","L28","B13","D0","M",14.14405142,13.88767098,14.67491836,"L28_M_D0",0.20423465525
"297","028-B-0-M-2380","L28","B13","D0","M",14.1052318,13.88182878,14.59282052,"L28_M_D0",0.12213681525
"298","028-B-1-F-2228","L28","B10","D1","F",14.06421113,13.73730611,14.43517122,"L28_F_D1",-0.0454209060239261
"299","028-B-1-F-2229","L28","B10","D1","F",14.22979863,13.98233537,14.71483574,"L28_F_D1",0.234243613976073
"300","028-B-1-F-2232","L28","B10","D1","F",14.1588591,13.82993839,14.62698373,"L28_F_D1",0.146391603976072
"301","028-B-1-F-2237","L28","B10","D1","F",14.29234952,14.13130871,14.92582594,"L28_F_D1",0.445233813976072
"302","028-B-1-F-2239","L28","B10","D1","F",14.39978495,14.10083819,14.82266206,"L28_F_D1",0.342069933976074
"303","028-B-1-F-2241","L28","B10","D1","F",14.4336723,14.12694888,14.91864939,"L28_F_D1",0.438057263976074
"304","028-B-1-F-2242","L28","B10","D1","F",14.35707933,14.01609153,14.81571432,"L28_F_D1",0.335122193976073
"305","028-B-1-F-2243","L28","B10","D1","F",14.41597376,14.16042839,14.90715567,"L28_F_D1",0.426563543976073
"306","028-B-1-F-2244","L28","B10","D1","F",14.20475211,13.96991777,14.70114068,"L28_F_D1",0.220548553976073
"307","028-B-1-M-2227","L28","B10","D1","M",14.0049575,13.59736688,14.49549778,"L28_M_D1",0.0149056539760739
"308","028-B-1-M-2230","L28","B10","D1","M",13.88055645,13.58688159,14.37725772,"L28_M_D1",-0.103334406023928
"309","028-B-1-M-2231","L28","B10","D1","M",13.88451503,13.62987861,14.42174709,"L28_M_D1",-0.0588450360239268
"310","028-B-1-M-2238","L28","B10","D1","M",14.27908167,14.08287757,14.80397052,"L28_M_D1",0.323378393976073
"311","028-B-1-M-2240","L28","B10","D1","M",14.14135942,13.92794795,14.6482492,"L28_M_D1",0.167657073976073
"312","028-B-1-M-2245","L28","B10","D1","M",NA,14.10797682,14.77865834,"L28_M_D1",0.298066213976073
"313","028-B-1-M-2246","L28","B10","D1","M",14.23597265,14.04311235,14.78519683,"L28_M_D1",0.304604703976073
"314","028-B-1-M-2247","L28","B10","D1","M",14.08324576,13.72219194,14.56601876,"L28_M_D1",0.0854266339760734
"315","031-A-0-F-001","L31","B8","D0","F",14.05268482,13.73635918,14.51889404,"L31_F_D0",0.0912137849999992
"316","031-A-0-F-002","L31","B8","D0","F",14.13134413,13.80156002,14.55235247,"L31_F_D0",0.124672215000001
"317","031-A-0-F-003","L31","B8","D0","F",14.18825962,13.90936933,14.71626891,"L31_F_D0",0.288588655
"318","031-A-0-F-004","L31","B8","D0","F",14.26120677,13.9480053,14.71376125,"L31_F_D0",0.286080994999999
"319","031-A-0-F-005","L31","B8","D0","F",14.13767521,13.88655177,14.72768887,"L31_F_D0",0.300008615
"320","031-A-0-F-007","L31","B8","D0","F",14.23087781,13.88780794,14.69699266,"L31_F_D0",0.269312404999999
"321","031-A-0-F-008","L31","B8","D0","F",13.93961491,13.70094607,14.46501652,"L31_F_D0",0.0373362650000006
"322","031-A-0-F-009","L31","B8","D0","F",14.28433286,13.86510065,14.73396395,"L31_F_D0",0.306283695
"323","031-A-0-F-010","L31","B8","D0","F",14.20903466,13.86219933,14.70790451,"L31_F_D0",0.280224255
"324","031-A-0-M-011","L31","B8","D0","M",13.94057723,13.82641478,14.47722217,"L31_M_D0",0.0495419149999992
"325","031-A-0-M-012","L31","B8","D0","M",14.00034479,13.80914263,14.51616276,"L31_M_D0",0.0884825050000002
"326","031-A-0-M-015","L31","B8","D0","M",13.93235716,13.72105416,14.48884149,"L31_M_D0",0.0611612350000004
"327","031-A-0-M-016","L31","B8","D0","M",13.9958251,13.86688309,14.53681287,"L31_M_D0",0.109132615
"328","031-A-0-M-017","L31","B8","D0","M",13.98340606,13.7080074,14.51526871,"L31_M_D0",0.0875884550000008
"329","031-A-0-M-018","L31","B8","D0","M",13.92882317,13.8869976,14.52033343,"L31_M_D0",0.0926531750000008
"330","031-A-0-M-019","L31","B8","D0","M",14.00400635,13.647314,14.48506528,"L31_M_D0",0.0573850250000005
"331","031-A-0-M-020","L31","B8","D0","M",13.91308998,13.70580436,14.33279666,"L31_M_D0",-0.0948835950000004
"332","031-A-1-F-021","L31","B8","D1","F",13.90127532,13.55078424,14.32035093,"L31_F_D1",-0.107329325
"333","031-A-1-F-022","L31","B8","D1","F",13.93090764,13.65729124,14.41503423,"L31_F_D1",-0.0126460250000002
"334","031-A-1-F-023","L31","B8","D1","F",13.98741471,13.77375407,14.48761505,"L31_F_D1",0.0599347950000004
"335","031-A-1-F-024","L31","B8","D1","F",13.94171316,13.59994656,14.40157061,"L31_F_D1",-0.0261096449999998
"336","031-A-1-F-025","L31","B8","D1","F",14.15742368,13.92306597,14.55840481,"L31_F_D1",0.130724555000001
"337","031-A-1-F-026","L31","B8","D1","F",14.25407189,13.904348,14.65689068,"L31_F_D1",0.229210425
"338","031-A-1-F-027","L31","B8","D1","F",14.14358981,13.82575627,14.63463893,"L31_F_D1",0.206958674999999
"339","031-A-1-F-028","L31","B8","D1","F",14.07977993,13.6877583,14.45873482,"L31_F_D1",0.031054565
"340","031-A-1-F-029","L31","B8","D1","F",14.11255789,13.76882304,14.5925616,"L31_F_D1",0.164881345
"341","031-A-1-M-032","L31","B8","D1","M",13.85095492,13.54032088,14.40020949,"L31_M_D1",-0.0274707650000001
"342","031-A-1-M-033","L31","B8","D1","M",13.89850981,13.61770109,14.41059838,"L31_M_D1",-0.0170818750000004
"343","031-A-1-M-035","L31","B8","D1","M",13.82968167,13.57150973,14.39855392,"L31_M_D1",-0.0291263350000006
"344","031-A-1-M-037","L31","B8","D1","M",13.96956638,13.76530813,14.53456977,"L31_M_D1",0.106889514999999
"345","031-A-1-M-038","L31","B8","D1","M",13.95019354,13.81288884,14.46174861,"L31_M_D1",0.0340683550000007
"346","031-A-1-M-039","L31","B8","D1","M",13.8963843,13.6522126,14.48747772,"L31_M_D1",0.0597974649999993
"347","031-B-0-F-051","L31","B8","D0","F",14.26181942,13.90225971,14.6901881,"L31_F_D0",0.262507845
"348","031-B-0-F-052","L31","B8","D0","F",14.25536292,13.98349053,14.7929709,"L31_F_D0",0.365290645
"349","031-B-0-F-053","L31","B8","D0","F",14.24982418,13.95251686,14.72634944,"L31_F_D0",0.298669185
"350","031-B-0-F-054","L31","B8","D0","F",14.29044016,14.00236191,14.76576012,"L31_F_D0",0.338079864999999
"351","031-B-0-F-055","L31","B8","D0","F",14.13648692,13.84256672,14.61031832,"L31_F_D0",0.182638064999999
"352","031-B-0-F-056","L31","B8","D0","F",14.17076599,13.83657524,14.65167609,"L31_F_D0",0.223995835
"353","031-B-0-F-057","L31","B8","D0","F",14.21263834,13.94505879,14.70007974,"L31_F_D0",0.272399484999999
"354","031-B-0-F-058","L31","B8","D0","F",14.26169013,13.96563088,14.66299319,"L31_F_D0",0.235312935
"355","031-B-0-F-059","L31","B8","D0","F",14.11961971,13.77128558,14.55071044,"L31_F_D0",0.123030185
"356","031-B-0-F-060","L31","B8","D0","F",14.20959111,13.8810702,14.67176617,"L31_F_D0",0.244085915
"357","031-B-0-F-061","L31","B8","D0","F",14.09805898,13.7351395,14.41377553,"L31_F_D0",-0.0139047249999995
"358","031-B-0-M-062","L31","B8","D0","M",13.76797934,13.49501765,14.24042465,"L31_M_D0",-0.187255605
"359","031-B-0-M-063","L31","B8","D0","M",14.06186191,13.81854426,14.54822515,"L31_M_D0",0.120544895
"360","031-B-0-M-064","L31","B8","D0","M",13.96824538,13.75241983,14.50814359,"L31_M_D0",0.0804633349999995
"361","031-B-0-M-065","L31","B8","D0","M",13.80937668,13.5674002,14.37578361,"L31_M_D0",-0.0518966450000009
"362","031-B-0-M-066","L31","B8","D0","M",14.03017345,13.8409797,14.65059268,"L31_M_D0",0.222912425000001
"363","031-B-0-M-067","L31","B8","D0","M",14.02136959,13.83223841,14.5539788,"L31_M_D0",0.126298544999999
"364","031-B-0-M-068","L31","B8","D0","M",14.05062062,13.85016656,14.60221668,"L31_M_D0",0.174536425
"365","031-B-0-M-069","L31","B8","D0","M",14.03141356,13.85517071,14.60055522,"L31_M_D0",0.172874965
"366","031-B-0-M-070","L31","B8","D0","M",14.15411694,13.91194961,14.68498777,"L31_M_D0",0.257307514999999
"367","031-B-0-M-071","L31","B8","D0","M",13.96646958,13.78706442,14.50233683,"L31_M_D0",0.0746565750000008
"368","031-B-0-M-072","L31","B8","D0","M",14.07711992,13.88778865,14.52507799,"L31_M_D0",0.0973977349999997
"369","031-B-1-F-073","L31","B8","D1","F",14.02863286,13.65616141,14.36577696,"L31_F_D1",-0.0619032950000003
"370","031-B-1-F-074","L31","B8","D1","F",14.02796599,13.73686619,14.30158068,"L31_F_D1",-0.126099574999999
"371","031-B-1-F-075","L31","B8","D1","F",14.06576643,13.66305992,14.45838229,"L31_F_D1",0.0307020349999993
"372","031-B-1-F-076","L31","B8","D1","F",14.06214639,13.76505463,14.48084082,"L31_F_D1",0.0531605649999991
"373","031-B-1-F-078","L31","B8","D1","F",13.94500958,13.60294223,14.36099037,"L31_F_D1",-0.0666898850000004
"374","031-B-1-F-079","L31","B8","D1","F",14.16708321,13.84815863,14.53574662,"L31_F_D1",0.108066364999999
"375","031-B-1-F-080","L31","B8","D1","F",14.28989458,13.92967527,14.56919025,"L31_F_D1",0.141509995
"376","031-B-1-F-081","L31","B8","D1","F",13.82258845,13.46775879,14.31536198,"L31_F_D1",-0.112318275
"377","031-B-1-F-082","L31","B8","D1","F",13.61677677,13.25335603,14.05072674,"L31_F_D1",-0.376953515
"378","031-B-1-M-083","L31","B8","D1","M",13.58927887,13.31621053,14.16234159,"L31_M_D1",-0.265338665
"379","031-B-1-M-084","L31","B8","D1","M",13.79861472,13.55123554,14.31235911,"L31_M_D1",-0.115321145000001
"380","031-B-1-M-085","L31","B8","D1","M",13.95570806,13.74258919,14.48192877,"L31_M_D1",0.0542485149999996
"381","031-B-1-M-086","L31","B8","D1","M",13.99751957,13.79186715,14.47246331,"L31_M_D1",0.0447830550000001
"382","031-B-1-M-087","L31","B8","D1","M",13.94146545,13.72993896,14.43089785,"L31_M_D1",0.00321759499999906
"383","031-B-1-M-088","L31","B8","D1","M",13.78489247,13.54240987,14.31125455,"L31_M_D1",-0.116425705000001
"384","031-B-1-M-089","L31","B8","D1","M",13.7474074,13.50098338,14.28224859,"L31_M_D1",-0.145431665
"385","031-B-1-M-090","L31","B8","D1","M",13.95557767,13.72921679,14.45990425,"L31_M_D1",0.0322239949999992
"386","031-B-1-M-091","L31","B8","D1","M",13.8949029,13.60834059,14.37838313,"L31_M_D1",-0.0492971250000005
"387","031-B-1-M-092","L31","B8","D1","M",13.8895321,13.65594957,14.37053293,"L31_M_D1",-0.0571473250000005
"388","032-A-0-F-001","L32","B8","D0","F",13.93419186,13.71096617,14.63035776,"L32_F_D0",0.202677505000001
"389","032-A-0-F-002","L32","B8","D0","F",14.24952231,13.89751611,14.65721516,"L32_F_D0",0.229534905
"390","032-A-0-F-003","L32","B8","D0","F",14.11974808,13.8845646,14.47246833,"L32_F_D0",0.0447880749999998
"391","032-A-0-F-004","L32","B8","D0","F",14.14881707,13.8929248,14.50490751,"L32_F_D0",0.0772272550000006
"392","032-A-0-F-005","L32","B8","D0","F",14.14784639,13.83585869,14.48390749,"L32_F_D0",0.0562272349999999
"393","032-A-0-F-006","L32","B8","D0","F",14.33765528,14.12598845,14.61795819,"L32_F_D0",0.190277934999999
"394","032-A-0-F-007","L32","B8","D0","F",14.22118764,13.88843477,14.51126663,"L32_F_D0",0.0835863749999996
"395","032-A-0-F-008","L32","B8","D0","F",14.17825743,13.84787527,14.5468888,"L32_F_D0",0.119208545
"396","032-A-0-F-009","L32","B8","D0","F",14.19759376,13.97747202,14.62916057,"L32_F_D0",0.201480315
"397","032-A-0-M-026","L32","B8","D0","M",13.84172202,13.43497519,14.42951837,"L32_M_D0",0.00183811500000018
"398","032-A-0-M-027","L32","B8","D0","M",13.88968903,13.77953045,14.45816054,"L32_M_D0",0.0304802849999996
"399","032-A-0-M-028","L32","B8","D0","M",13.90773963,13.74523192,14.48742719,"L32_M_D0",0.0597469349999999
"400","032-A-0-M-029","L32","B8","D0","M",13.99104832,13.84350965,14.57870846,"L32_M_D0",0.151028205
"401","032-A-0-M-030","L32","B8","D0","M",14.03348155,13.81140535,14.5222194,"L32_M_D0",0.0945391450000008
"402","032-A-0-M-031","L32","B8","D0","M",13.87555901,13.95461679,14.34353055,"L32_M_D0",-0.0841497049999995
"403","032-A-0-M-032","L32","B8","D0","M",13.76119069,13.70378523,14.35870633,"L32_M_D0",-0.0689739249999997
"404","032-A-0-M-033","L32","B8","D0","M",13.89577539,13.74796075,14.40361352,"L32_M_D0",-0.0240667349999997
"405","032-A-0-M-034","L32","B8","D0","M",13.97559077,13.79532423,14.61655471,"L32_M_D0",0.188874455000001
"406","032-A-0-M-035","L32","B8","D0","M",13.90224773,14.00892351,14.39409694,"L32_M_D0",-0.0335833149999993
"407","032-A-1-F-011","L32","B8","D1","F",14.05128046,13.88047398,14.62413857,"L32_F_D1",0.196458314999999
"408","032-A-1-F-012","L32","B8","D1","F",14.06768151,13.67255207,14.41637836,"L32_F_D1",-0.0113018950000006
"409","032-A-1-F-013","L32","B8","D1","F",13.84263144,13.69491301,14.27555392,"L32_F_D1",-0.152126335
"410","032-A-1-F-014","L32","B8","D1","F",14.08632288,13.70272728,14.6008828,"L32_F_D1",0.173202545000001
"411","032-A-1-F-015","L32","B8","D1","F",14.02451867,NA,14.44095006,"L32_F_D1",0.0132698050000004
"412","032-A-1-F-016","L32","B8","D1","F",14.05275344,13.69675351,14.41282569,"L32_F_D1",-0.0148545650000001
"413","032-A-1-F-017","L32","B8","D1","F",14.22711545,13.88314205,14.6424664,"L32_F_D1",0.214786145
"414","032-A-1-F-018","L32","B8","D1","F",14.16288529,13.86098367,14.57792662,"L32_F_D1",0.150246364999999
"415","032-A-1-F-019","L32","B8","D1","F",14.12363035,NA,14.47588669,"L32_F_D1",0.0482064349999993
"416","032-A-1-F-020","L32","B8","D1","F",13.89689052,13.39892753,14.32063142,"L32_F_D1",-0.107048835
"417","032-A-1-F-021","L32","B8","D1","F",14.09226388,13.55634917,14.56041864,"L32_F_D1",0.132738385
"418","032-A-1-F-022","L32","B8","D1","F",14.1667405,13.6984036,14.5746443,"L32_F_D1",0.146964044999999
"419","032-A-1-M-036","L32","B8","D1","M",13.88682048,13.72554491,14.49403009,"L32_M_D1",0.0663498350000007
"420","032-A-1-M-037","L32","B8","D1","M",13.72099524,13.69875177,14.27204444,"L32_M_D1",-0.155635815
"421","032-A-1-M-038","L32","B8","D1","M",13.90017978,13.63220104,14.45805412,"L32_M_D1",0.0303738649999998
"422","032-A-1-M-039","L32","B8","D1","M",14.02000041,13.65722067,14.48021925,"L32_M_D1",0.0525389949999993
"423","032-A-1-M-040","L32","B8","D1","M",13.98761341,13.70191965,14.4130563,"L32_M_D1",-0.0146239550000009
